'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[02:13:34.449 07/11/2076]',-4.298,-2.735,7.033,72.283,22.662,0.391,50.794,-1.954,84.396,-38.681,33.993,14.066,54.701,34.774,1.563,3.126,-54.701,104.322,-6.252,5.470,64.078,51.184,1.563
'[02:13:34.453 07/11/2076]',1.563,-2.735,12.112,78.535,26.569,3.516,58.608,1.172,77.753,-27.350,38.291,41.026,59.780,35.556,6.642,26.960,-41.026,106.667,-11.331,10.940,51.575,47.277,6.642
'[02:13:34.457 07/11/2076]',11.722,-5.079,17.582,84.786,30.476,8.987,66.813,1.172,69.939,-13.284,57.827,62.515,68.376,35.165,15.238,57.827,-24.615,111.355,-16.801,19.536,39.463,41.026,15.238
'[02:13:34.461 07/11/2076]',21.490,-1.954,22.271,80.879,37.509,16.410,74.628,-5.079,62.906,2.735,66.422,42.979,67.204,46.105,23.443,37.118,-12.112,116.435,-21.490,17.192,31.648,41.026,23.443
'[02:13:34.465 07/11/2076]',31.648,1.563,25.006,80.488,44.151,22.271,78.144,-5.470,54.310,19.145,65.250,31.258,60.952,62.515,30.867,14.847,2.344,120.342,-24.225,1.563,29.304,46.496,30.867
'[02:13:34.469 07/11/2076]',46.105,0.391,27.741,80.488,50.794,27.350,82.442,-5.079,41.807,35.946,79.707,62.515,68.767,58.608,40.635,52.357,19.536,128.938,-26.960,-9.377,29.695,35.556,40.635
'[02:13:34.473 07/11/2076]',55.873,0.000,30.867,76.190,55.873,28.913,85.568,-7.033,28.132,52.357,89.475,72.283,69.158,57.436,47.277,67.985,33.602,130.110,-30.085,-27.741,33.993,26.960,47.277
'[02:13:34.477 07/11/2076]',55.482,4.298,32.821,71.502,59.780,24.615,84.786,-4.689,21.880,64.469,60.562,51.575,48.840,78.926,47.277,23.834,41.807,116.825,-32.039,-62.515,41.026,42.198,47.277
'[02:13:34.480 07/11/2076]',61.734,7.033,39.463,63.297,65.641,24.615,87.912,-5.861,18.364,74.628,58.217,54.701,45.714,83.223,48.449,27.741,51.966,113.309,-38.681,-73.455,34.774,42.198,48.449
'[02:13:34.484 07/11/2076]',72.674,5.861,50.403,54.310,70.720,26.178,94.554,-7.424,9.768,83.614,82.051,57.436,51.966,74.237,54.701,52.357,62.515,116.044,-49.621,-60.952,17.582,27.350,54.701
'[02:13:34.488 07/11/2076]',88.303,8.987,58.217,44.542,81.661,33.993,94.945,-8.987,8.987,87.912,95.336,58.608,55.482,71.111,60.562,62.515,69.939,118.779,-57.436,-46.105,-11.331,20.317,60.562
'[02:13:34.492 07/11/2076]',96.899,10.940,62.906,42.198,86.349,39.463,89.475,-1.172,7.814,91.038,82.833,85.177,53.138,75.800,62.125,76.190,73.065,118.388,-62.125,-36.337,-42.198,25.788,62.125
'[02:13:34.496 07/11/2076]',101.978,10.940,67.204,37.900,87.131,41.416,85.177,4.689,8.205,90.647,74.237,96.508,50.012,76.190,63.297,80.488,76.190,115.263,-66.422,-27.350,-67.595,24.615,63.297
'[02:13:34.500 07/11/2076]',103.150,13.675,71.111,29.695,88.694,42.589,81.270,4.689,7.814,88.303,76.581,74.628,41.026,76.190,66.422,64.078,78.144,105.495,-70.330,-23.053,-87.131,18.364,66.422
'[02:13:34.504 07/11/2076]',102.759,14.847,76.190,19.145,87.912,42.589,79.707,3.126,9.768,84.396,78.535,73.455,34.383,75.018,69.548,66.813,80.098,95.336,-75.409,-22.271,-101.978,15.238,69.548
'[02:13:34.508 07/11/2076]',104.322,12.112,79.316,13.284,84.005,43.370,78.144,3.907,8.596,78.535,80.098,90.256,32.821,66.032,73.455,84.786,81.270,91.819,-78.535,-20.317,-113.309,7.424,73.455
'[02:13:34.512 07/11/2076]',103.932,12.503,82.051,3.907,80.098,45.324,75.800,1.172,7.033,72.674,81.661,80.098,27.350,62.906,80.098,70.720,79.316,90.256,-81.270,-21.880,-119.170,2.735,80.098
'[02:13:34.516 07/11/2076]',100.415,12.503,84.786,-1.172,74.628,46.105,75.409,0.391,7.033,67.985,72.283,65.250,17.582,64.860,84.005,46.105,77.753,88.694,-84.005,-29.304,-119.951,4.689,84.005
'[02:13:34.520 07/11/2076]',99.634,8.205,87.131,-2.735,67.985,48.449,74.237,1.172,6.642,63.687,69.548,85.177,19.145,55.482,85.568,64.469,75.018,91.038,-86.349,-26.178,-124.640,0.391,85.568
'[02:13:34.523 07/11/2076]',99.243,3.126,89.475,-7.814,63.297,49.621,71.111,-1.563,5.079,55.092,75.018,94.945,21.099,42.589,83.614,83.614,68.376,90.647,-88.694,-19.927,-128.156,-7.424,83.614
'[02:13:34.527 07/11/2076]',91.038,1.172,89.475,-16.020,58.217,48.449,66.813,-7.424,5.079,48.840,62.906,67.204,8.987,42.198,77.363,55.482,57.436,83.223,-88.694,-21.880,-127.766,-6.252,77.363
'[02:13:34.531 07/11/2076]',84.396,-0.391,89.084,-23.053,52.747,45.324,63.687,-12.503,8.205,40.244,46.496,53.919,-0.781,42.198,69.548,37.900,48.840,80.098,-88.303,-26.178,-126.984,-2.344,69.548
'[02:13:34.535 07/11/2076]',84.396,-8.205,87.912,-25.397,49.621,40.635,62.515,-14.847,4.689,31.648,51.184,73.455,3.516,23.443,64.078,70.330,44.151,80.098,-87.131,-16.020,-125.812,-15.629,64.078
'[02:13:34.539 07/11/2076]',80.488,-15.629,86.740,-24.225,43.761,35.165,60.171,-12.503,3.907,22.662,46.496,91.429,3.516,14.066,57.436,90.256,38.291,78.535,-85.958,-14.847,-116.435,-21.099,57.436
'[02:13:34.543 07/11/2076]',71.893,-14.066,84.786,-30.867,36.728,33.211,60.952,-20.317,8.596,14.457,32.430,61.734,-7.814,19.927,50.403,55.092,30.867,76.190,-84.005,-21.880,-108.620,-13.284,50.403
'[02:13:34.547 07/11/2076]',66.032,-14.066,81.661,-33.993,32.039,32.821,58.999,-25.397,12.112,7.033,22.662,50.403,-10.940,18.364,42.198,42.979,26.178,75.018,-80.879,-23.053,-105.885,-9.377,42.198
'[02:13:34.551 07/11/2076]',64.469,-19.145,80.098,-33.211,29.695,34.383,58.217,-30.476,9.768,0.000,41.416,39.072,-5.079,0.391,38.681,56.264,22.662,75.409,-79.316,-5.861,-106.667,-25.397,38.681
'[02:13:34.555 07/11/2076]',59.780,-18.755,80.488,-35.165,26.960,36.728,58.999,-37.900,11.331,-4.689,53.919,25.788,-1.172,-5.079,33.211,59.389,18.364,75.018,-79.707,0.391,-101.197,-28.913,33.211
'[02:13:34.559 07/11/2076]',53.919,-19.536,77.363,-28.523,24.225,35.946,55.092,-33.211,14.847,-9.768,39.463,50.012,2.735,-5.470,25.006,72.283,15.629,70.330,-76.581,0.781,-93.773,-21.099,25.006
'[02:13:34.563 07/11/2076]',47.277,-23.053,75.018,-20.317,22.271,30.867,52.357,-28.132,17.973,-11.331,31.648,56.264,5.470,-4.298,19.145,73.455,12.894,66.813,-74.237,4.689,-80.488,-17.192,19.145
'[02:13:34.566 07/11/2076]',37.900,-21.880,73.846,-16.801,19.927,24.615,55.092,-27.741,24.225,-11.331,34.774,26.960,3.126,4.689,17.192,48.449,9.768,64.860,-73.065,3.516,-62.906,-10.940,17.192
'[02:13:34.570 07/11/2076]',29.695,-22.271,73.065,-11.722,16.410,21.099,55.482,-25.788,30.867,-8.987,33.602,21.880,5.079,4.298,21.099,46.105,11.331,61.343,-72.283,5.861,-50.794,-7.424,21.099
'[02:13:34.574 07/11/2076]',23.053,-25.788,73.455,-3.516,13.284,17.973,56.654,-21.099,32.821,-5.470,35.556,31.258,9.377,-5.079,28.913,60.171,12.503,60.562,-72.674,14.066,-42.198,-10.940,28.913
'[02:13:34.578 07/11/2076]',14.457,-22.271,74.628,0.781,8.987,17.582,60.562,-19.145,35.946,-1.954,37.118,10.159,9.377,-8.596,38.681,41.026,13.284,60.171,-73.846,14.066,-30.476,-12.894,38.681
'[02:13:34.582 07/11/2076]',5.861,-15.238,74.237,6.642,2.735,19.536,64.078,-14.847,38.681,0.391,27.350,-6.642,6.252,-9.768,49.621,14.457,14.847,61.343,-73.455,8.987,-21.099,-10.159,49.621
'[02:13:34.586 07/11/2076]',3.516,-13.675,73.455,16.020,-1.954,23.053,67.595,-8.596,36.728,3.126,31.258,22.662,13.284,-23.834,60.952,43.370,20.317,67.204,-72.674,15.238,-19.145,-17.973,60.952
'[02:13:34.590 07/11/2076]',0.781,-11.722,70.720,28.132,-7.814,26.960,71.502,-2.344,31.648,5.079,42.198,44.542,19.145,-34.383,69.548,70.330,24.225,71.893,-69.939,21.099,-14.847,-26.178,69.548
'[02:13:34.594 07/11/2076]',-6.642,-5.861,69.548,33.993,-16.801,32.039,74.628,0.391,28.913,6.642,37.900,24.615,7.424,-23.443,73.846,41.026,25.397,72.674,-68.767,14.847,-3.907,-20.708,73.846
'[02:13:34.598 07/11/2076]',-14.066,0.391,67.985,40.244,-23.834,34.774,76.972,5.470,25.006,9.768,29.695,20.317,-2.735,-12.112,77.363,23.443,29.304,72.674,-67.204,7.814,4.298,-14.066,77.363
'[02:13:34.602 07/11/2076]',-15.238,-1.563,68.376,50.794,-29.304,33.993,81.661,15.629,13.675,11.722,48.059,52.357,1.563,-20.317,83.223,62.515,36.728,75.409,-67.595,16.020,8.987,-25.006,83.223
'[02:13:34.605 07/11/2076]',-16.020,1.172,70.330,48.840,-32.821,36.337,83.614,17.192,10.549,7.814,58.999,50.794,-0.391,-16.020,86.740,58.608,38.681,77.363,-69.548,16.801,12.112,-25.788,86.740
'[02:13:34.609 07/11/2076]',-18.755,7.424,66.813,48.840,-34.774,35.946,78.535,24.225,7.814,4.298,42.589,54.701,-12.112,1.563,86.349,35.165,35.165,75.018,-66.032,13.284,7.424,-11.722,86.349
'[02:13:34.613 07/11/2076]',-15.629,5.079,62.515,53.529,-35.165,34.383,72.283,33.993,3.907,-1.954,37.900,67.985,-17.192,8.205,85.568,31.258,29.695,75.409,-61.734,18.755,-3.907,-3.907,85.568
'[02:13:34.617 07/11/2076]',-10.549,3.907,60.952,54.701,-35.165,32.821,71.893,38.681,-1.563,-5.079,58.999,59.389,-15.629,11.331,85.177,30.867,29.304,80.879,-60.171,29.695,-6.252,-11.722,85.177
'[02:13:34.621 07/11/2076]',-7.033,3.516,61.343,55.092,-35.165,31.258,73.065,43.370,-7.814,-5.470,74.237,59.780,-15.238,17.973,84.396,33.211,29.695,80.488,-60.562,36.337,-7.814,-13.284,84.396
'[02:13:34.625 07/11/2076]',-3.516,1.172,59.389,60.952,-34.383,28.913,69.158,53.919,-14.457,-3.516,69.939,92.991,-11.331,23.443,78.144,53.138,33.993,79.707,-58.608,37.509,-11.722,-7.424,78.144
'[02:13:34.629 07/11/2076]',-0.781,2.344,57.045,58.999,-31.648,26.569,66.422,57.045,-19.536,-0.781,71.502,95.726,-7.424,30.867,70.330,51.575,39.853,77.363,-56.264,33.993,-9.768,-5.861,70.330
'[02:13:34.633 07/11/2076]',0.391,7.814,57.045,51.575,-30.867,27.741,65.250,55.092,-23.834,1.172,75.409,76.190,-9.377,44.542,63.687,28.913,47.668,72.283,-56.264,30.085,-9.377,-2.344,63.687
'[02:13:34.637 07/11/2076]',3.126,7.424,57.827,49.231,-31.258,29.695,63.687,55.092,-29.695,5.079,77.363,87.912,-3.907,51.184,57.045,35.556,56.264,69.939,-57.045,31.258,-10.940,0.781,57.045
'[02:13:34.641 07/11/2076]',5.861,5.470,58.608,46.496,-30.085,31.258,61.734,53.919,-34.774,9.377,87.521,97.680,3.126,54.310,53.529,48.059,65.250,68.767,-57.827,35.946,-10.159,-1.172,53.529
'[02:13:34.645 07/11/2076]',4.689,7.814,60.562,36.337,-30.867,32.821,62.125,45.324,-38.681,15.238,92.210,68.376,2.344,62.515,51.575,21.490,70.720,64.860,-59.780,33.993,-7.424,0.391,51.575
'[02:13:34.648 07/11/2076]',3.907,12.894,59.389,29.695,-26.569,33.602,59.780,39.463,-38.291,21.490,83.223,49.231,-0.781,69.158,49.231,-1.954,75.800,59.780,-58.608,29.304,-10.159,5.861,49.231
'[02:13:34.652 07/11/2076]',7.424,14.066,59.389,27.350,-22.271,35.556,57.827,38.291,-40.244,28.913,86.740,69.548,5.470,58.608,51.184,29.695,87.131,54.701,-58.608,29.695,-17.973,0.781,51.184
'[02:13:34.656 07/11/2076]',8.596,16.801,60.171,23.053,-19.536,35.556,57.436,35.946,-41.807,33.211,92.210,78.144,6.252,50.403,54.701,48.840,94.945,46.886,-59.389,26.178,-21.880,-5.861,54.701
'[02:13:34.660 07/11/2076]',3.907,23.053,60.952,17.192,-17.192,35.165,55.482,32.430,-37.118,34.383,78.144,51.184,-5.470,60.171,56.264,15.629,98.852,33.211,-60.171,12.112,-23.443,2.344,56.264
'[02:13:34.664 07/11/2076]',-1.563,23.443,63.687,16.410,-15.238,30.867,51.966,33.211,-33.602,37.900,64.860,33.993,-17.973,68.376,59.389,-7.814,104.322,21.880,-62.906,1.172,-22.271,10.940,59.389
'[02:13:34.668 07/11/2076]',0.391,17.582,68.767,9.768,-10.549,30.867,51.184,25.006,-32.430,39.072,78.926,42.198,-14.847,56.654,66.813,19.145,111.746,15.629,-67.985,10.549,-27.350,0.000,66.813
'[02:13:34.672 07/11/2076]',2.735,14.847,67.985,2.344,-1.172,30.085,44.933,14.066,-27.350,37.509,84.005,35.165,-16.801,48.059,70.330,26.960,112.137,7.424,-67.204,17.192,-36.728,-4.298,70.330
'[02:13:34.676 07/11/2076]',1.563,14.066,59.780,4.689,6.252,28.523,31.258,14.066,-21.490,35.556,59.780,42.198,-29.304,46.105,71.502,26.960,106.667,-3.516,-58.999,11.722,-50.403,6.252,71.502
'[02:13:34.680 07/11/2076]',0.000,10.940,55.873,2.735,11.331,22.662,23.053,11.331,-16.020,30.867,43.370,41.807,-39.072,38.681,71.893,28.523,100.806,-12.112,-55.092,11.331,-59.780,10.549,71.893
'[02:13:34.684 07/11/2076]',-3.907,7.814,53.138,0.391,14.457,13.675,20.708,7.033,-14.847,25.788,49.621,11.331,-49.231,28.523,75.018,16.801,92.601,-16.410,-52.357,13.284,-60.952,3.907,75.018
'[02:13:34.688 07/11/2076]',-10.940,3.907,54.310,0.391,15.238,4.689,19.145,6.252,-12.112,22.662,49.621,-3.126,-56.264,23.053,76.581,13.284,86.349,-21.880,-53.529,12.112,-60.171,6.642,76.581
'[02:13:34.691 07/11/2076]',-16.410,-3.516,55.873,1.563,16.801,-2.344,15.629,5.470,-9.377,19.536,36.337,9.768,-62.125,17.192,76.581,25.788,81.661,-26.960,-55.092,14.457,-58.217,10.940,76.581
'[02:13:34.695 07/11/2076]',-22.662,-8.205,54.701,3.516,16.020,-8.987,14.847,3.907,-5.470,19.145,30.867,-0.391,-67.985,19.145,77.363,15.629,78.144,-29.304,-53.919,17.973,-57.436,17.192,77.363
'[02:13:34.699 07/11/2076]',-29.304,-11.722,52.357,7.814,14.066,-14.847,13.675,5.079,1.172,19.536,22.662,-21.099,-78.535,33.211,77.753,-9.768,74.237,-31.648,-51.575,15.238,-53.919,33.602,77.753
'[02:13:34.703 07/11/2076]',-33.602,-16.801,52.357,15.629,12.112,-19.927,14.457,9.377,7.424,17.582,18.755,-2.344,-83.223,41.026,80.098,3.907,69.158,-30.085,-51.575,18.364,-52.357,45.324,80.098
'[02:13:34.707 07/11/2076]',-36.337,-22.271,54.310,21.490,9.377,-24.615,19.536,12.112,14.066,15.238,29.695,10.940,-80.879,42.198,85.958,24.615,62.125,-23.443,-53.529,24.615,-50.403,50.012,85.958
'[02:13:34.711 07/11/2076]',-41.026,-23.834,57.045,23.053,6.642,-26.569,22.662,11.331,21.880,14.847,32.039,-17.192,-87.521,54.701,86.349,-1.954,50.012,-15.629,-56.264,22.271,-39.853,61.343,86.349
'[02:13:34.715 07/11/2076]',-48.840,-23.443,56.654,28.913,4.689,-30.476,24.225,12.503,30.476,12.503,17.582,-36.337,-99.243,70.720,87.521,-33.993,35.946,-8.205,-55.873,14.847,-30.085,79.316,87.521
'[02:13:34.719 07/11/2076]',-52.357,-27.741,54.701,37.509,2.344,-32.430,27.741,12.894,34.774,10.549,20.708,-13.284,-94.164,63.687,92.601,-7.814,31.648,0.391,-53.919,18.755,-22.662,79.707,92.601
'[02:13:34.723 07/11/2076]',-57.436,-33.211,53.138,42.198,-1.563,-33.993,29.695,10.159,37.900,7.424,26.960,-11.331,-94.945,62.906,93.773,0.000,26.178,5.470,-52.357,20.708,-10.940,81.270,93.773
'[02:13:34.727 07/11/2076]',-75.409,-28.523,44.151,50.403,-10.549,-41.026,29.304,12.503,44.933,3.516,-0.391,-41.416,-114.872,88.303,85.177,-51.966,12.112,0.000,-43.370,-0.391,8.205,107.839,85.177
'[02:13:34.730 07/11/2076]',-77.753,-23.834,37.509,48.449,-10.549,-42.198,30.085,6.252,53.529,0.391,-5.470,-37.118,-110.574,88.694,78.144,-44.542,10.159,2.344,-36.728,-7.033,18.755,112.527,78.144
'[02:13:34.734 07/11/2076]',-74.237,-22.271,35.556,46.105,-8.205,-38.681,35.165,-1.954,59.389,-2.735,16.410,-44.151,-94.554,74.237,66.032,-16.410,7.033,7.033,-34.774,1.954,26.960,98.462,66.032
'[02:13:34.738 07/11/2076]',-69.548,-14.066,28.132,42.979,-3.907,-32.039,32.821,-9.377,68.767,-8.205,21.880,-54.701,-80.879,64.469,47.668,-3.516,0.000,7.424,-27.350,2.344,32.039,94.945,47.668
'[02:13:34.742 07/11/2076]',-67.595,-9.377,26.569,44.151,-0.391,-27.741,30.085,-7.814,76.972,-15.238,2.344,-37.118,-72.283,65.250,25.397,8.205,-7.033,7.814,-25.788,1.954,38.291,102.369,25.397
'[02:13:34.746 07/11/2076]',-68.376,-8.987,28.523,46.496,-0.391,-25.788,29.695,-5.079,81.270,-24.225,-7.814,-32.821,-63.297,62.906,6.252,9.377,-13.675,6.642,-27.741,4.689,48.840,103.932,6.252
'[02:13:34.750 07/11/2076]',-70.330,-6.642,31.258,45.324,-3.126,-25.397,31.258,-1.563,81.270,-33.993,-1.954,-56.264,-55.092,64.078,-9.377,-9.768,-21.880,3.126,-30.476,6.642,67.985,99.243,-9.377
'[02:13:34.754 07/11/2076]',-70.330,-5.079,32.821,45.714,-3.516,-29.695,33.602,3.126,81.661,-46.105,-1.172,-49.231,-42.198,61.734,-25.788,-8.205,-31.258,1.563,-32.039,9.768,85.568,94.554,-25.788
'[02:13:34.758 07/11/2076]',-65.250,-5.470,31.648,49.621,-2.735,-32.821,32.821,12.503,78.535,-57.827,-0.781,-21.099,-22.662,48.059,-38.681,12.112,-40.635,0.391,-30.867,15.238,100.415,83.223,-38.681
'[02:13:34.762 07/11/2076]',-60.562,-4.298,28.913,49.621,-1.954,-36.728,32.821,20.317,73.846,-64.078,-3.126,-23.053,-7.814,42.589,-53.529,2.344,-52.357,2.344,-28.132,17.582,115.263,76.190,-53.529
'[02:13:34.766 07/11/2076]',-60.562,-1.563,23.834,47.668,-2.735,-43.370,30.867,24.615,73.065,-68.767,-17.973,-33.993,0.391,44.542,-72.674,-19.927,-61.734,0.781,-23.053,15.629,128.938,75.018,-72.674
'[02:13:34.770 07/11/2076]',-53.919,-3.126,21.099,41.807,0.000,-47.277,28.132,24.615,69.158,-69.548,-22.662,-15.629,16.020,33.602,-85.958,-3.126,-66.813,0.391,-20.317,20.708,134.017,65.641,-85.958
'[02:13:34.773 07/11/2076]',-49.621,-7.033,18.364,32.821,0.391,-51.966,24.615,21.490,62.906,-71.502,-20.317,-8.596,29.695,20.317,-100.024,12.112,-72.674,-2.735,-17.582,30.476,137.143,52.357,-100.024
'[02:13:34.777 07/11/2076]',-51.184,-5.861,12.894,21.490,1.172,-60.562,19.536,17.582,58.999,-76.581,-35.556,-34.774,29.304,20.317,-115.653,-22.271,-81.661,-16.020,-12.112,26.960,146.520,49.621,-115.653
'[02:13:34.781 07/11/2076]',-51.575,-5.861,7.424,16.410,0.781,-70.330,13.284,21.880,53.529,-79.707,-54.701,-46.496,30.476,19.536,-125.031,-51.966,-91.429,-26.569,-6.642,21.880,154.335,48.840,-125.031
'[02:13:34.785 07/11/2076]',-48.059,-12.503,6.642,17.582,-3.126,-79.707,14.847,32.039,42.979,-80.488,-50.012,-16.020,45.324,2.735,-125.421,-25.788,-92.210,-30.867,-5.861,31.258,159.805,32.430,-125.421
'[02:13:34.789 07/11/2076]',-46.886,-18.755,7.033,24.225,-8.987,-89.866,15.629,47.668,34.774,-80.098,-56.654,14.066,54.310,-4.298,-123.858,-13.284,-95.336,-35.556,-6.252,30.476,168.791,25.788,-123.858
'[02:13:34.793 07/11/2076]',-49.231,-14.847,5.079,17.973,-12.112,-91.819,15.629,47.668,37.118,-76.972,-64.469,-13.284,53.138,2.344,-119.560,-54.310,-97.289,-37.509,-4.298,23.834,170.354,27.350,-119.560
'[02:13:34.797 07/11/2076]',-48.059,-15.629,6.642,12.112,-13.675,-94.554,17.582,44.542,39.463,-74.237,-68.376,-22.271,53.529,1.563,-109.792,-71.111,-97.680,-37.509,-5.861,21.880,165.275,27.350,-109.792
'[02:13:34.801 07/11/2076]',-40.635,-19.927,4.689,11.331,-10.549,-92.210,17.582,40.635,39.853,-73.065,-42.979,-28.132,64.860,-20.317,-94.164,-53.919,-95.336,-31.258,-3.907,37.118,148.864,5.470,-94.164
'[02:13:34.805 07/11/2076]',-35.946,-21.490,4.689,11.331,-8.205,-91.819,19.536,38.681,42.979,-67.985,-28.913,-39.072,68.376,-30.476,-77.753,-53.138,-96.117,-23.443,-3.907,42.589,134.408,-1.563,-77.753
'[02:13:34.809 07/11/2076]',-33.211,-27.350,1.563,20.317,-8.596,-94.945,17.582,46.496,45.714,-61.343,-41.807,-11.722,66.813,-33.993,-63.687,-38.291,-96.117,-19.536,-0.781,41.026,121.514,2.344,-63.687
'[02:13:34.813 07/11/2076]',-31.648,-32.821,0.391,29.695,-8.987,-97.289,16.020,54.701,46.496,-53.919,-46.886,0.781,62.125,-36.337,-47.668,-31.258,-91.819,-14.457,0.391,42.979,107.839,3.126,-47.668
'[02:13:34.816 07/11/2076]',-32.039,-34.774,0.781,32.430,-8.205,-99.243,18.755,54.310,48.059,-45.714,-37.118,-22.662,54.310,-33.602,-30.476,-47.668,-88.303,-10.159,0.000,41.026,98.462,3.516,-30.476
'[02:13:34.820 07/11/2076]',-30.085,-39.853,2.344,31.258,-6.252,-98.462,17.973,49.621,48.059,-41.416,-29.304,-21.490,46.496,-35.556,-14.457,-41.807,-81.270,-12.503,-1.563,42.589,86.349,1.172,-14.457
'[02:13:34.824 07/11/2076]',-27.741,-44.933,2.735,33.993,-4.298,-96.117,15.238,48.840,43.370,-38.681,-17.582,-5.470,42.198,-44.151,1.172,-18.755,-74.628,-12.503,-1.954,48.059,73.065,-4.689,1.172
'[02:13:34.828 07/11/2076]',-27.741,-46.496,3.126,36.728,-3.126,-94.554,13.284,48.840,40.244,-35.165,-11.331,-19.927,34.774,-46.886,16.020,-31.648,-71.893,-10.549,-2.344,46.105,65.641,-5.861,16.020
'[02:13:34.832 07/11/2076]',-27.350,-45.324,3.126,38.681,-0.781,-92.601,10.549,51.184,39.463,-30.476,-18.364,-32.039,25.006,-37.118,26.569,-55.873,-69.548,-8.596,-2.344,40.244,60.171,1.172,26.569
'[02:13:34.836 07/11/2076]',-19.927,-47.668,3.126,42.979,4.689,-89.475,6.642,55.482,38.291,-24.225,-16.801,-1.563,28.523,-39.463,34.774,-28.913,-63.687,-5.861,-2.344,42.979,49.231,3.126,34.774
'[02:13:34.840 07/11/2076]',-15.238,-49.231,3.126,47.668,9.377,-85.568,3.516,58.608,35.946,-21.099,-6.642,17.582,33.211,-42.198,37.118,-2.344,-57.827,-5.470,-2.344,44.933,42.589,0.781,37.118
'[02:13:34.844 07/11/2076]',-13.284,-45.714,2.344,42.979,15.238,-82.051,-0.781,53.529,36.728,-18.364,-14.847,-3.907,22.271,-26.569,33.602,-29.695,-55.873,-12.894,-1.563,35.946,38.681,10.159,33.602
'[02:13:34.848 07/11/2076]',-13.675,-41.807,1.172,37.509,20.317,-80.098,-5.861,48.059,33.602,-14.847,-26.178,-9.768,10.940,-11.331,26.569,-44.151,-49.621,-21.490,-0.391,25.397,34.383,19.927,26.569
'[02:13:34.852 07/11/2076]',-8.596,-45.714,0.781,41.026,23.443,-80.098,-6.252,49.621,21.490,-11.331,-6.642,21.490,14.457,-19.536,27.741,1.172,-40.244,-22.271,0.000,28.132,31.648,6.252,27.741
'[02:13:34.855 07/11/2076]',-7.033,-42.198,3.126,32.039,28.523,-75.018,-8.987,39.853,14.847,-5.861,-1.563,21.490,10.549,-12.112,27.741,1.954,-32.821,-23.053,-2.344,25.788,24.225,7.033,27.741
'[02:13:34.859 07/11/2076]',-5.470,-34.774,0.000,22.662,37.900,-68.376,-19.927,31.258,11.722,-1.563,-19.927,15.238,-1.172,3.907,25.788,-23.053,-28.913,-30.476,0.781,14.066,14.457,20.317,25.788
'[02:13:34.863 07/11/2076]',-3.516,-33.211,-3.126,16.410,45.714,-62.125,-30.476,21.880,5.861,1.563,-27.350,14.457,-8.205,3.907,24.615,-26.178,-25.788,-36.728,3.907,13.675,-1.172,21.099,24.615
'[02:13:34.867 07/11/2076]',-0.391,-31.258,-4.689,7.424,54.701,-54.310,-35.946,6.252,-0.391,4.689,-9.377,-8.596,-10.549,-1.172,24.615,-26.960,-20.317,-40.244,5.470,19.927,-12.894,7.424,24.615
'[02:13:34.871 07/11/2076]',2.735,-30.085,-7.814,-0.391,64.860,-48.449,-45.324,-6.252,-3.907,9.377,-2.344,-23.053,-14.457,-4.689,23.834,-25.788,-16.801,-49.621,8.596,20.708,-21.490,0.391,23.834
'[02:13:34.875 07/11/2076]',2.735,-32.430,-14.847,-0.781,70.330,-48.840,-55.482,-11.722,-10.159,12.894,-15.629,-0.781,-19.927,-9.768,20.317,-5.861,-16.020,-59.780,15.629,18.364,-29.695,-3.516,20.317
'[02:13:34.879 07/11/2076]',1.563,-35.556,-22.271,-1.954,76.190,-51.966,-65.641,-17.582,-16.020,13.675,-22.662,1.172,-25.788,-16.410,19.927,-2.344,-14.457,-70.330,23.053,17.192,-37.900,-8.205,19.927
'[02:13:34.883 07/11/2076]',-1.563,-36.337,-30.867,-7.814,83.223,-56.264,-78.144,-26.178,-21.099,11.722,-27.350,-19.145,-38.291,-18.755,17.973,-18.755,-18.755,-81.270,31.648,12.503,-42.979,-12.112,17.973
'[02:13:34.887 07/11/2076]',-5.079,-41.026,-40.244,-8.205,87.912,-62.125,-89.866,-32.039,-27.741,3.126,-30.867,-8.596,-48.449,-28.913,15.629,-2.344,-23.834,-91.429,41.026,12.112,-52.747,-18.364,15.629
'[02:13:34.891 07/11/2076]',-7.424,-49.621,-47.668,-7.033,92.210,-67.204,-101.587,-36.337,-35.165,-5.861,-26.960,7.033,-56.264,-46.886,13.284,27.741,-30.867,-99.243,48.449,16.410,-64.078,-30.085,13.284
