'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[15:07:42.434 06/11/2076]',58.608,-17.582,20.708,-10.940,-35.556,4.689,10.159,71.111,-193.797,185.201,52.747,58.608,73.065,46.105,-10.159,-7.033,134.799,29.695,-19.927,40.635,44.151,-119.560,-10.159
'[15:07:42.438 06/11/2076]',75.409,-14.457,33.602,-11.722,-15.238,14.847,18.364,62.906,-172.698,187.937,54.310,75.409,103.541,47.668,-47.668,41.026,145.739,36.337,-32.821,42.979,30.085,-101.197,-47.668
'[15:07:42.441 06/11/2076]',75.800,-15.629,39.463,-1.563,-12.503,17.582,21.880,69.548,-180.122,195.360,62.125,75.800,93.382,-1.563,10.549,50.012,153.162,38.681,-38.681,38.291,-3.516,-128.938,10.549
'[15:07:42.445 06/11/2076]',87.131,-15.238,47.277,-5.861,-9.377,26.569,28.132,67.204,-220.366,216.459,101.587,75.800,47.277,-13.675,84.396,55.482,168.791,48.449,-46.496,35.556,-16.801,-205.519,84.396
'[15:07:42.449 06/11/2076]',95.336,-14.847,56.264,0.781,-2.344,36.728,34.774,67.595,-194.969,198.486,113.309,92.210,109.792,-119.560,141.832,77.363,183.639,54.701,-55.482,35.946,-88.694,-192.234,141.832
'[15:07:42.453 06/11/2076]',111.355,-10.159,65.641,-4.298,10.549,50.012,42.198,57.436,-171.526,200.830,116.044,104.322,52.357,-61.734,133.626,124.249,198.877,61.734,-64.860,40.244,-143.004,-176.215,133.626
'[15:07:42.457 06/11/2076]',116.435,-6.252,71.502,1.563,10.940,58.608,43.370,68.376,-189.499,202.002,144.957,109.402,-0.391,-1.954,121.514,148.864,210.989,68.376,-70.720,28.913,-181.294,-157.460,121.514
'[15:07:42.461 06/11/2076]',126.593,3.126,80.488,2.735,27.741,70.330,42.979,70.330,-133.236,206.691,117.998,102.369,-23.834,47.277,91.038,178.559,217.241,66.422,-79.707,12.894,-249.280,-82.051,91.038
'[15:07:42.465 06/11/2076]',139.096,11.722,84.396,-1.563,46.105,78.535,48.059,59.780,-122.686,213.333,114.481,108.230,-38.681,9.768,133.236,208.645,221.929,73.455,-83.614,16.020,-285.617,-121.514,133.236
'[15:07:42.469 06/11/2076]',143.394,17.192,88.303,-4.689,55.482,85.177,51.966,49.621,-133.236,200.830,145.348,112.137,-41.416,-26.569,184.420,208.645,227.009,77.753,-87.521,10.940,-308.278,-144.957,184.420
'[15:07:42.473 06/11/2076]',138.315,22.662,83.614,1.172,57.827,88.303,40.244,58.217,-130.110,208.645,120.342,112.527,-80.098,-39.463,197.314,234.823,230.525,65.250,-82.833,-11.722,-282.100,-201.221,197.314
'[15:07:42.477 06/11/2076]',132.454,30.867,82.833,-1.172,61.734,89.084,37.509,54.310,-128.938,180.513,114.090,109.792,-111.355,-44.933,182.857,248.889,233.651,52.357,-82.051,-32.821,-277.021,-203.175,182.857
'[15:07:42.480 06/11/2076]',133.236,32.821,78.926,-0.391,72.283,93.773,35.946,40.635,-126.593,172.698,107.448,115.263,-107.448,0.000,94.945,282.491,243.028,44.933,-78.144,-29.304,-296.166,-132.845,94.945
'[15:07:42.484 06/11/2076]',133.626,37.118,73.065,0.391,84.005,101.197,28.132,28.913,-101.197,182.857,83.223,99.243,-135.971,-57.436,158.632,299.683,247.717,31.648,-72.283,-35.946,-330.159,-183.248,158.632
'[15:07:42.488 06/11/2076]',148.474,46.496,67.204,-14.847,111.355,112.918,16.410,5.470,-91.429,187.937,74.237,89.084,-134.408,-105.495,185.983,313.748,246.935,17.582,-66.422,-34.774,-376.264,-189.499,185.983
'[15:07:42.492 06/11/2076]',157.070,50.794,61.343,-23.053,131.673,121.123,9.768,-16.020,-84.396,199.658,73.065,80.098,-117.216,-144.176,216.850,314.139,249.280,10.549,-60.562,-29.304,-399.707,-207.473,216.850
'[15:07:42.496 06/11/2076]',160.586,57.436,52.357,-24.225,145.739,125.812,1.563,-26.569,-76.190,200.830,79.707,68.376,-118.388,-131.282,212.161,311.404,248.498,-1.172,-51.575,-35.165,-397.363,-207.473,212.161
'[15:07:42.500 06/11/2076]',162.149,63.687,47.277,-35.946,155.897,127.375,-3.907,-41.807,-66.032,217.241,66.813,60.171,-121.514,-28.913,105.495,324.298,246.935,-19.145,-46.496,-45.324,-384.860,-121.514,105.495
'[15:07:42.504 06/11/2076]',160.586,66.813,44.542,-33.211,162.930,124.640,-7.033,-41.026,-51.184,214.896,69.158,70.330,-113.700,30.476,60.952,325.861,243.810,-29.695,-43.761,-50.012,-379.780,-69.939,60.952
'[15:07:42.508 06/11/2076]',159.023,75.018,41.416,-39.463,171.136,124.249,-8.987,-49.231,-14.847,217.241,61.734,45.324,-165.275,106.667,64.860,304.371,233.260,-39.463,-40.635,-59.389,-376.264,-61.343,64.860
'[15:07:42.512 06/11/2076]',157.460,83.614,40.635,-53.919,178.168,121.123,-12.503,-58.999,13.284,207.082,53.919,26.960,-157.460,135.971,36.728,286.789,217.241,-51.184,-39.853,-68.767,-323.126,-80.879,36.728
'[15:07:42.516 06/11/2076]',158.242,83.614,35.556,-50.012,185.983,118.779,-17.192,-59.780,48.449,218.803,37.118,33.602,-143.004,55.092,134.408,292.259,209.426,-55.873,-34.774,-71.502,-366.496,-118.388,134.408
'[15:07:42.520 06/11/2076]',162.149,89.084,35.556,-62.906,200.049,123.077,-14.847,-84.005,100.806,203.956,38.681,14.066,-87.521,3.516,171.917,271.551,198.486,-58.217,-34.774,-69.548,-369.621,-123.858,171.917
'[15:07:42.523 06/11/2076]',160.977,95.726,28.913,-68.376,209.035,125.031,-22.662,-93.773,146.129,214.115,15.629,-19.927,-49.621,46.105,115.263,243.810,186.764,-68.767,-28.132,-84.005,-375.482,-33.993,115.263
'[15:07:42.527 06/11/2076]',157.460,97.680,22.271,-66.813,216.068,121.905,-30.476,-95.336,185.592,222.320,-8.205,-34.383,-94.164,123.468,103.541,231.697,175.043,-80.488,-21.490,-94.164,-390.330,15.629,103.541
'[15:07:42.531 06/11/2076]',155.897,87.912,19.145,-64.469,219.194,110.183,-25.006,-105.104,203.565,201.221,0.781,-32.430,-93.773,160.977,73.846,232.479,160.586,-82.051,-18.364,-83.614,-352.430,12.503,73.846
'[15:07:42.535 06/11/2076]',143.785,77.363,14.847,-57.436,217.631,92.991,-25.397,-105.104,243.810,164.884,-17.192,-35.556,-80.879,233.651,-35.556,239.121,136.361,-94.945,-14.066,-84.005,-305.153,77.753,-35.556
'[15:07:42.539 06/11/2076]',120.733,63.297,8.987,-41.026,204.347,67.985,-37.118,-81.661,258.266,141.441,-44.542,-29.695,-101.978,187.937,12.894,226.618,112.527,-115.263,-8.205,-101.978,-259.829,21.880,12.894
'[15:07:42.543 06/11/2076]',109.011,53.138,8.987,-34.383,201.221,54.310,-35.556,-82.833,272.723,111.355,-36.728,-33.602,-71.893,44.151,151.990,188.718,93.382,-118.388,-8.205,-102.369,-247.326,-66.422,151.990
'[15:07:42.547 06/11/2076]',102.759,46.496,8.987,-44.542,203.956,48.059,-31.258,-106.667,302.808,104.322,-50.403,-68.767,-60.562,75.409,106.667,165.275,71.502,-121.905,-8.205,-89.084,-240.293,-18.755,106.667
'[15:07:42.551 06/11/2076]',97.680,30.867,-3.907,-37.509,203.565,37.509,-43.370,-110.965,314.921,80.879,-60.171,-73.455,-52.357,76.190,80.879,155.897,44.933,-133.626,4.689,-74.237,-228.571,-5.079,80.879
'[15:07:42.555 06/11/2076]',92.991,16.020,-6.252,-38.291,201.221,25.397,-48.059,-114.481,316.093,61.734,-62.515,-69.158,-95.726,57.436,129.719,153.162,20.317,-136.361,7.033,-58.217,-182.076,-102.369,129.719
'[15:07:42.559 06/11/2076]',84.786,1.563,-11.331,-42.198,198.095,10.549,-52.747,-123.468,338.364,18.364,-81.661,-78.535,-73.846,152.772,-25.006,142.613,-9.768,-140.659,12.112,-42.198,-184.029,46.496,-25.006
'[15:07:42.563 06/11/2076]',66.813,-14.066,-21.099,-24.615,183.248,-9.768,-63.687,-103.541,342.271,-25.006,-102.369,-69.158,-40.244,126.984,-73.455,130.891,-41.807,-148.864,21.880,-37.509,-144.567,66.032,-73.455
'[15:07:42.566 06/11/2076]',55.092,-21.099,-18.364,-23.834,173.871,-19.536,-62.515,-100.024,339.145,-33.993,-109.792,-62.125,-75.800,48.449,55.482,101.978,-60.171,-146.129,19.145,-36.728,-164.884,8.205,55.482
'[15:07:42.570 06/11/2076]',49.621,-24.615,-17.582,-30.476,168.791,-27.350,-57.436,-107.448,346.178,-69.939,-111.746,-55.482,-43.761,150.818,-96.508,97.289,-79.316,-143.394,18.364,-25.397,-144.957,147.692,-96.508
'[15:07:42.574 06/11/2076]',33.993,-31.258,-21.099,-24.225,147.692,-37.118,-57.436,-95.336,334.457,-92.991,-113.700,-62.125,-46.105,50.403,-8.987,68.376,-96.508,-144.957,21.880,-15.629,-127.375,58.217,-8.987
'[15:07:42.578 06/11/2076]',20.317,-34.774,-22.271,-24.615,125.421,-42.198,-54.310,-89.475,318.437,-100.806,-105.104,-71.893,-84.005,47.277,46.496,29.695,-107.448,-139.878,23.053,-15.238,-85.958,5.079,46.496
'[15:07:42.582 06/11/2076]',9.768,-45.714,-29.304,-17.973,103.541,-50.403,-50.794,-85.958,299.683,-126.203,-98.852,-51.966,-50.012,50.403,-15.629,36.337,-117.998,-129.719,30.085,4.298,-33.993,15.629,-15.629
'[15:07:42.586 06/11/2076]',0.000,-52.357,-32.039,-12.894,85.568,-50.403,-46.105,-87.131,296.166,-128.156,-105.495,-56.654,-48.449,-14.847,56.264,11.331,-123.858,-123.468,32.821,20.317,-31.258,-21.099,56.264
'[15:07:42.590 06/11/2076]',-17.582,-53.138,-40.635,-3.126,62.515,-50.403,-51.184,-76.190,284.054,-143.785,-103.932,-61.734,-74.237,38.291,31.648,-23.053,-131.282,-124.640,41.416,16.020,0.391,15.629,31.648
'[15:07:42.594 06/11/2076]',-39.463,-56.654,-49.231,9.377,38.681,-53.919,-56.264,-64.469,264.127,-176.606,-103.541,-51.966,-55.873,-0.391,25.788,-38.681,-139.096,-125.812,50.012,17.582,33.211,19.145,25.788
'[15:07:42.598 06/11/2076]',-55.873,-59.389,-46.886,13.284,22.662,-55.092,-47.668,-68.376,267.253,-178.168,-119.560,-54.701,-63.297,11.331,20.708,-54.310,-137.924,-126.593,47.668,27.741,61.343,24.225,20.708
'[15:07:42.602 06/11/2076]',-74.237,-66.422,-49.621,23.443,3.907,-65.250,-45.324,-59.780,250.842,-198.486,-112.918,-42.589,-54.310,58.608,-35.165,-71.893,-142.222,-127.766,50.403,29.304,104.322,76.581,-35.165
'[15:07:42.605 06/11/2076]',-98.071,-66.422,-55.092,32.821,-16.801,-71.502,-56.654,-40.635,227.399,-210.598,-121.123,-35.946,-39.072,12.894,-18.755,-96.117,-151.600,-133.236,55.873,20.317,143.004,62.906,-18.755
'[15:07:42.609 06/11/2076]',-102.759,-59.780,-51.184,14.847,-23.834,-69.548,-50.403,-53.529,212.161,-198.486,-112.918,-52.357,-44.542,57.436,-41.416,-123.468,-148.864,-125.421,51.966,28.132,155.116,94.554,-41.416
'[15:07:42.613 06/11/2076]',-109.792,-60.952,-64.860,24.225,-33.602,-69.548,-59.780,-47.277,196.923,-207.473,-103.150,-52.747,-76.190,67.595,-30.476,-128.156,-157.460,-122.295,65.641,44.933,147.302,85.177,-30.476
'[15:07:42.617 06/11/2076]',-119.170,-58.999,-70.720,31.258,-43.370,-69.548,-67.985,-35.556,180.513,-197.705,-106.276,-60.171,-80.098,-60.171,119.560,-164.103,-161.368,-119.560,71.502,48.449,140.659,-10.549,119.560
'[15:07:42.621 06/11/2076]',-119.560,-51.575,-66.422,22.271,-48.449,-65.250,-64.078,-36.337,179.731,-200.830,-102.759,-58.217,-94.164,16.801,67.204,-173.089,-162.930,-109.792,67.204,57.045,153.553,46.496,67.204
'[15:07:42.625 06/11/2076]',-125.031,-55.482,-70.330,33.993,-67.204,-71.893,-63.297,-13.675,134.408,-203.956,-84.005,-40.635,-97.289,43.761,27.350,-168.400,-166.838,-96.508,71.111,68.767,208.254,21.490,27.350
'[15:07:42.629 06/11/2076]',-127.375,-50.403,-62.125,28.913,-79.707,-69.548,-58.217,-3.126,128.547,-216.459,-83.223,-46.496,-41.026,-45.324,62.515,-194.188,-171.917,-82.442,62.906,69.548,202.002,20.317,62.515
'[15:07:42.633 06/11/2076]',-126.203,-46.496,-57.045,23.443,-93.382,-67.985,-48.059,4.298,110.574,-228.571,-64.469,-25.006,-14.066,39.853,-56.264,-178.168,-170.354,-64.860,57.827,75.800,228.181,103.932,-56.264
'[15:07:42.637 06/11/2076]',-119.560,-50.794,-57.827,27.741,-106.276,-64.078,-43.370,13.284,84.005,-213.333,-52.357,-7.033,-6.252,23.834,-52.747,-153.944,-162.149,-46.886,58.608,92.601,232.479,71.502,-52.747
'[15:07:42.641 06/11/2076]',-118.779,-44.151,-54.701,33.211,-116.825,-53.138,-37.900,23.053,102.369,-202.002,-58.999,-31.258,-21.099,-107.448,149.646,-211.770,-153.162,-35.165,55.482,81.661,211.770,-38.291,149.646
'[15:07:42.645 06/11/2076]',-115.263,-34.383,-47.668,30.476,-125.421,-44.151,-29.304,32.039,80.098,-192.234,-40.635,-35.165,-25.006,-51.966,107.839,-219.585,-139.096,-18.755,48.449,73.455,241.074,-15.238,107.839
'[15:07:42.648 06/11/2076]',-102.369,-29.695,-41.416,37.118,-126.203,-32.430,-15.629,37.900,60.952,-176.996,-19.927,-10.940,-41.026,70.720,18.755,-195.751,-123.077,6.252,42.198,89.084,226.227,72.283,18.755
'[15:07:42.652 06/11/2076]',-92.601,-26.178,-33.211,46.886,-125.812,-20.708,-1.954,43.761,46.886,-147.692,-7.424,-1.954,-37.509,-19.536,133.236,-185.983,-108.230,28.913,33.993,89.475,250.842,-52.357,133.236
'[15:07:42.656 06/11/2076]',-93.773,-17.192,-31.258,57.436,-135.580,-15.629,3.126,63.687,17.192,-141.441,10.549,14.066,-39.072,7.424,105.495,-173.480,-97.289,42.198,32.039,75.409,234.042,-10.549,105.495
'[15:07:42.660 06/11/2076]',-87.912,-5.470,-22.271,57.045,-138.706,-4.298,15.629,68.767,3.907,-116.825,26.178,25.788,-39.463,83.614,66.032,-171.526,-77.363,62.906,23.053,62.906,240.684,39.072,66.032
'[15:07:42.664 06/11/2076]',-88.303,-4.689,-23.053,78.535,-144.957,-4.298,32.430,78.144,6.252,-102.369,14.457,42.589,-22.662,39.853,87.131,-141.832,-61.343,78.144,23.834,59.780,226.227,28.913,87.131
'[15:07:42.668 06/11/2076]',-85.958,7.424,-16.020,74.237,-150.037,0.781,49.231,79.316,-2.344,-107.839,41.416,46.105,-8.596,46.886,96.508,-157.851,-45.324,92.601,16.801,45.324,228.181,40.635,96.508
'[15:07:42.672 06/11/2076]',-74.628,19.536,-3.516,73.065,-146.911,14.066,58.608,87.912,-25.397,-84.005,65.641,57.436,-5.470,70.330,81.661,-132.845,-26.960,114.481,4.298,40.244,258.266,6.252,81.661
'[15:07:42.676 06/11/2076]',-59.780,23.443,-0.391,82.833,-130.110,23.834,61.343,91.038,-5.861,-74.237,58.999,67.595,-7.424,143.785,17.973,-106.667,-19.927,128.938,1.172,49.621,221.929,87.131,17.973
'[15:07:42.680 06/11/2076]',-50.012,28.132,-0.391,92.601,-125.812,28.523,68.767,98.071,-29.304,-59.389,94.164,78.535,-3.516,85.958,104.322,-103.150,-9.377,145.348,1.172,53.529,212.943,1.563,104.322
'[15:07:42.684 06/11/2076]',-43.370,33.211,2.344,98.462,-121.123,35.556,75.018,100.415,-18.364,-44.151,101.587,87.521,9.768,40.635,162.149,-86.740,2.735,160.195,-1.563,52.357,172.308,-20.708,162.149
'[15:07:42.688 06/11/2076]',-36.728,36.337,5.079,100.806,-116.044,35.946,85.568,99.634,-3.907,-40.244,97.289,101.197,26.178,81.270,110.183,-63.297,7.424,172.698,-4.298,55.092,153.162,37.118,110.183
'[15:07:42.691 06/11/2076]',-33.602,40.635,7.814,107.839,-119.951,33.993,100.806,107.057,-13.284,-16.801,107.448,103.150,3.516,114.481,130.110,-67.985,17.973,189.890,-7.033,52.357,149.255,20.708,130.110
'[15:07:42.695 06/11/2076]',-37.900,45.714,16.801,116.044,-128.547,35.556,112.918,120.733,-19.145,2.344,117.607,102.759,37.900,-21.099,261.392,-74.628,24.615,207.863,-16.020,42.979,141.832,-84.396,261.392
'[15:07:42.699 06/11/2076]',-31.648,50.403,26.569,116.435,-125.031,37.900,125.031,124.249,-25.006,16.801,128.156,132.063,43.761,12.503,232.088,-36.337,31.258,227.790,-25.788,46.105,162.930,-100.415,232.088
'[15:07:42.703 06/11/2076]',-22.271,52.357,35.165,119.560,-117.998,38.681,138.706,125.031,-46.886,22.271,162.540,156.288,55.482,80.879,178.559,-21.099,39.463,244.982,-34.383,50.794,159.023,-48.840,178.559
'[15:07:42.707 06/11/2076]',-22.271,55.482,41.416,120.342,-114.872,39.853,142.222,127.766,-50.012,20.317,176.215,153.553,65.641,113.700,137.534,-17.582,44.542,248.498,-40.635,42.979,157.070,-17.582,137.534
'[15:07:42.711 06/11/2076]',-19.927,53.138,38.291,124.249,-110.965,36.337,139.096,132.063,-46.496,8.596,180.122,159.805,60.952,192.625,53.919,-5.861,47.277,248.498,-37.509,39.463,167.619,35.556,53.919
'[15:07:42.715 06/11/2076]',-8.596,45.714,33.993,126.203,-103.541,32.430,144.176,124.640,-60.562,7.814,203.175,176.606,80.879,218.803,15.629,10.159,53.529,259.048,-33.211,53.919,157.070,59.780,15.629
'[15:07:42.719 06/11/2076]',-9.768,35.165,26.569,140.659,-102.759,25.006,143.785,127.375,-38.681,55.092,159.023,170.745,70.330,227.399,26.960,20.708,61.343,256.703,-25.788,54.701,145.348,58.608,26.960
'[15:07:42.723 06/11/2076]',-16.801,32.039,18.755,147.302,-111.746,16.801,135.189,141.441,-49.231,57.436,164.884,179.341,100.806,112.527,119.560,18.364,64.860,253.187,-17.973,41.807,118.388,0.000,119.560
'[15:07:42.727 06/11/2076]',-14.847,32.821,19.145,142.613,-111.355,12.503,137.143,142.222,-60.171,57.436,186.764,179.341,115.653,80.488,181.294,-14.457,73.846,256.703,-18.364,30.476,169.573,-72.283,181.294
'[15:07:42.730 06/11/2076]',-14.457,31.648,21.099,137.924,-109.792,11.722,144.176,129.719,-54.701,89.084,181.685,162.540,72.674,160.586,158.632,-13.675,88.303,254.750,-20.317,32.430,151.990,-36.337,158.632
'[15:07:42.734 06/11/2076]',-7.033,32.039,20.708,121.905,-105.495,19.536,138.706,115.653,-69.548,94.164,205.910,155.897,95.726,219.585,85.568,-15.629,96.508,253.187,-19.927,39.853,149.255,12.503,85.568
'[15:07:42.738 06/11/2076]',-0.781,27.350,15.238,122.686,-102.369,28.523,122.686,116.825,-76.581,112.137,205.519,159.805,78.535,152.772,189.890,-19.536,101.978,249.280,-14.457,43.370,149.646,-87.521,189.890
'[15:07:42.742 06/11/2076]',7.814,24.225,12.112,109.011,-96.117,36.728,113.309,100.024,-68.376,143.785,187.155,143.394,96.508,221.148,107.057,-18.364,110.183,248.107,-11.331,51.575,86.349,34.774,107.057
'[15:07:42.746 06/11/2076]',5.079,21.099,4.298,108.230,-103.541,41.026,99.634,102.369,-87.912,148.083,189.499,144.567,127.766,187.937,94.945,-16.801,113.309,243.419,-3.516,52.747,84.396,27.350,94.945
'[15:07:42.750 06/11/2076]',6.252,19.927,2.735,106.276,-105.104,47.668,91.429,102.369,-87.131,143.394,201.221,146.911,137.534,95.336,206.300,-34.383,118.779,240.293,-1.954,48.059,84.005,-54.310,206.300
'[15:07:42.754 06/11/2076]',12.112,21.099,1.563,94.945,-98.852,51.575,88.303,89.475,-91.819,145.348,207.473,146.520,147.302,116.825,174.261,-31.648,126.984,237.167,-0.781,49.621,85.958,-30.085,174.261
'[15:07:42.758 06/11/2076]',12.894,24.615,-0.781,85.958,-99.243,54.310,80.098,88.303,-124.640,143.394,225.836,140.269,155.507,176.215,77.363,-25.397,128.547,232.088,1.563,49.231,122.686,-8.596,77.363
'[15:07:42.762 06/11/2076]',21.099,29.304,-6.252,82.442,-89.866,58.999,64.860,93.382,-129.328,160.977,219.976,131.673,129.719,185.201,107.839,-39.463,132.454,222.711,7.033,40.244,119.170,-38.291,107.839
'[15:07:42.766 06/11/2076]',38.681,30.085,-9.768,70.720,-69.548,60.171,53.529,86.349,-119.170,168.400,201.221,143.394,165.275,164.884,86.740,-23.834,136.752,211.770,10.549,40.635,105.104,-24.225,86.740
'[15:07:42.770 06/11/2076]',52.747,36.728,-3.907,60.171,-50.012,65.641,45.324,84.786,-120.733,176.215,198.486,153.944,189.499,185.983,36.337,-4.689,142.613,202.784,4.689,41.416,76.972,20.708,36.337
'[15:07:42.773 06/11/2076]',64.860,43.761,-3.126,51.575,-30.476,74.237,26.960,86.740,-90.256,196.923,169.963,134.799,123.858,175.433,135.971,-24.225,145.739,183.248,3.907,22.271,44.542,-31.648,135.971
'[15:07:42.777 06/11/2076]',78.535,47.277,-0.391,41.026,-13.675,77.363,14.847,89.084,-103.150,191.453,178.168,137.534,118.779,162.540,143.785,-21.490,147.692,169.182,1.172,15.629,49.231,-63.297,143.785
'[15:07:42.781 06/11/2076]',85.568,45.324,5.470,39.853,-0.391,78.535,12.112,86.740,-112.527,198.095,177.387,148.083,151.600,202.393,60.952,-5.079,153.162,161.758,-4.689,16.801,47.277,7.424,60.952
'[15:07:42.785 06/11/2076]',92.601,44.151,9.768,37.509,7.033,79.316,8.596,89.866,-118.779,209.817,171.526,149.255,157.460,178.559,80.879,-5.079,159.023,148.083,-8.987,10.940,67.595,-32.039,80.879
'[15:07:42.789 06/11/2076]',104.322,46.496,17.973,27.350,15.238,79.316,0.781,101.197,-131.673,221.148,162.149,156.288,164.884,237.558,23.053,-17.582,167.228,132.063,-17.192,-7.814,96.508,7.424,23.053
'[15:07:42.793 06/11/2076]',110.965,50.794,33.602,22.662,25.397,85.958,3.516,103.932,-132.454,241.074,156.679,159.805,197.314,212.161,38.291,-23.443,178.559,124.640,-32.821,-17.192,79.316,33.211,38.291
'[15:07:42.797 06/11/2076]',127.375,55.482,39.853,9.377,40.635,97.289,5.079,89.866,-103.541,232.479,154.725,145.739,194.188,169.573,83.223,-18.364,186.764,116.435,-39.072,-10.549,50.794,-12.112,83.223
'[15:07:42.801 06/11/2076]',148.083,58.999,42.589,-1.563,56.264,114.090,0.391,77.363,-103.150,251.233,166.056,135.580,162.930,184.029,113.700,-11.722,196.532,109.402,-41.807,-1.954,22.271,-43.370,113.700
'[15:07:42.805 06/11/2076]',159.414,58.217,46.105,-11.331,69.158,123.077,-4.689,65.250,-93.382,227.399,170.745,136.361,160.586,280.147,-11.722,12.112,198.095,97.289,-45.324,3.516,23.053,42.198,-11.722
'[15:07:42.809 06/11/2076]',164.103,48.059,41.026,-4.298,72.674,124.249,-13.675,67.204,-104.322,237.949,170.354,126.203,155.507,211.770,53.529,9.377,203.175,84.786,-40.244,9.768,11.331,-26.960,53.529
'[15:07:42.813 06/11/2076]',171.526,45.714,39.072,-3.516,83.614,124.249,-22.662,67.595,-101.587,255.531,157.460,111.746,145.739,296.557,-19.536,1.563,209.035,70.330,-38.291,3.907,0.000,51.966,-19.536
'[15:07:42.816 06/11/2076]',176.215,39.853,40.244,-3.907,94.554,119.951,-29.304,68.767,-100.024,266.081,148.083,111.355,157.460,259.438,0.000,8.596,211.380,56.654,-39.463,-2.344,9.377,25.006,0.000
'[15:07:42.820 06/11/2076]',180.122,34.774,37.509,0.781,104.713,114.872,-34.383,69.158,-89.866,263.736,144.567,114.481,167.619,100.806,146.520,17.582,212.943,49.621,-36.728,0.000,3.126,-119.951,146.520
'[15:07:42.824 06/11/2076]',186.764,42.198,44.151,-12.503,116.825,119.170,-31.648,57.045,-62.515,293.040,132.454,79.316,162.540,114.481,174.261,-8.987,219.194,43.370,-43.370,-7.033,-18.755,-110.965,174.261
'[15:07:42.828 06/11/2076]',187.155,43.761,46.886,-16.020,119.170,114.090,-31.648,60.952,-61.734,262.955,148.474,80.488,135.580,165.665,134.017,-6.252,210.989,38.291,-46.105,-10.159,-7.033,-97.680,134.017
'[15:07:42.832 06/11/2076]',191.062,40.635,52.357,-18.364,121.514,114.481,-25.006,55.873,-77.753,284.835,158.242,97.289,86.349,147.302,204.347,23.443,218.022,39.853,-51.575,3.126,-23.834,-182.466,204.347
'[15:07:42.836 06/11/2076]',193.016,41.416,62.125,-18.364,132.454,119.170,-19.145,45.714,-45.714,307.888,142.613,91.819,92.210,291.868,79.316,32.039,223.101,36.337,-61.343,4.298,-127.375,49.621,79.316
'[15:07:42.840 06/11/2076]',189.890,46.886,70.720,-16.410,141.832,120.342,-21.099,50.403,-28.132,281.319,146.129,92.991,98.071,320.000,21.880,51.575,219.976,25.006,-69.939,-11.722,-159.805,128.938,21.880
