'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[03:01:41.434 07/11/2076]',5.079,24.225,-23.443,-37.900,-3.907,30.085,-121.905,63.687,0.391,-17.973,-10.159,45.324,30.085,22.662,-88.694,52.747,23.053,-14.457,24.225,-25.788,29.695,0.781,-88.694
'[03:01:41.438 07/11/2076]',0.000,26.960,-18.364,-43.761,-6.642,26.569,-124.640,68.376,2.735,-23.834,-27.741,62.125,4.689,32.039,-80.488,57.045,17.973,-11.722,19.145,-21.099,14.847,3.907,-80.488
'[03:01:41.441 07/11/2076]',2.344,19.145,-19.536,-27.741,-6.642,24.225,-121.514,76.972,-3.907,-16.410,-18.364,49.621,27.350,-17.582,-55.873,56.654,23.834,-21.880,20.317,-17.973,23.443,-27.741,-55.873
'[03:01:41.445 07/11/2076]',2.344,22.662,-19.536,-32.821,-9.377,26.569,-118.388,73.455,-14.066,4.298,-3.907,36.337,35.165,-58.999,-14.457,60.562,30.476,-14.457,20.317,-12.112,4.689,-55.482,-14.457
'[03:01:41.449 07/11/2076]',-5.079,22.271,-16.410,-36.337,-12.503,28.132,-123.077,70.720,-11.722,18.364,-31.648,44.933,22.662,-33.993,-33.602,64.860,25.788,-10.940,17.192,-2.735,-13.675,-20.317,-33.602
'[03:01:41.453 07/11/2076]',-14.066,19.927,-15.629,-27.741,-16.410,28.913,-121.905,71.111,-5.470,18.755,-48.449,51.184,59.780,-91.038,-13.284,61.343,21.880,-12.894,16.410,5.861,-28.132,-22.271,-13.284
'[03:01:41.457 07/11/2076]',-14.847,18.755,-4.689,-37.509,-17.582,34.383,-112.918,56.654,2.735,19.536,-21.880,32.039,-8.987,-2.344,-16.020,61.343,27.350,-1.172,5.470,19.145,-33.211,-14.847,-16.020
'[03:01:41.461 07/11/2076]',-12.503,15.629,2.735,-37.118,-12.112,35.556,-108.620,54.310,-1.563,11.722,1.954,16.410,7.424,-7.033,-30.476,59.389,24.225,-6.252,-1.954,19.927,-14.457,-17.582,-30.476
'[03:01:41.465 07/11/2076]',-8.205,14.066,5.861,-26.960,-3.126,38.681,-105.885,54.310,16.801,10.549,-16.020,23.443,-7.814,5.470,-19.927,58.608,23.053,-5.470,-5.079,28.523,-25.397,-16.020,-19.927
'[03:01:41.469 07/11/2076]',-5.079,11.722,8.205,-24.225,0.391,38.681,-103.932,55.482,9.377,16.410,-16.410,32.430,-27.741,11.331,-2.735,62.515,23.443,3.907,-7.424,40.244,-47.668,-14.847,-2.735
'[03:01:41.473 07/11/2076]',-3.907,12.894,12.503,-25.788,2.735,35.556,-100.024,57.045,19.145,12.112,-14.066,24.225,-34.383,32.430,-14.066,58.999,23.834,10.549,-11.722,45.324,-37.900,-9.377,-14.066
'[03:01:41.477 07/11/2076]',-3.516,9.768,17.582,-24.615,3.126,31.648,-96.899,60.171,29.695,8.205,-17.582,16.020,-19.145,54.310,-51.966,54.701,23.053,12.112,-16.801,48.840,-33.211,28.132,-51.966
'[03:01:41.480 07/11/2076]',-6.642,4.298,21.880,-15.238,-1.563,26.960,-94.164,72.674,28.523,13.284,-23.834,31.258,-28.523,62.515,-35.165,51.966,24.615,26.569,-21.099,66.813,-47.277,28.523,-35.165
'[03:01:41.484 07/11/2076]',0.000,8.596,29.304,-20.708,3.126,30.867,-87.912,70.330,36.337,4.689,-3.907,17.973,-29.304,123.077,-76.581,38.681,25.788,32.430,-28.523,59.389,-27.350,62.515,-76.581
'[03:01:41.488 07/11/2076]',-1.954,7.424,28.913,-4.298,1.563,32.039,-92.210,87.521,25.397,11.331,-6.642,14.847,-20.317,80.879,-50.012,36.337,23.053,22.271,-28.132,53.138,0.781,9.377,-50.012
'[03:01:41.492 07/11/2076]',6.252,6.642,34.774,0.000,5.470,36.337,-87.912,93.382,18.364,56.264,-19.536,21.490,14.066,-17.192,40.244,40.635,32.430,41.026,-33.993,73.846,-43.370,-40.244,40.244
'[03:01:41.496 07/11/2076]',19.145,6.642,41.416,-6.252,12.112,41.026,-80.488,87.521,16.410,52.357,0.391,3.126,30.476,11.722,0.391,30.867,36.337,40.244,-40.635,64.078,-5.470,-28.523,0.391
'[03:01:41.500 07/11/2076]',16.410,4.298,39.853,1.563,7.814,39.072,-83.223,98.462,21.880,45.714,-10.159,7.033,68.767,-33.993,3.126,26.960,32.039,39.072,-39.072,65.641,-4.298,-28.523,3.126
'[03:01:41.504 07/11/2076]',16.410,3.907,39.463,2.735,6.252,35.556,-84.005,104.713,11.331,64.860,-25.788,20.317,123.077,-46.496,-21.490,16.410,33.993,42.979,-38.681,65.641,-8.596,10.940,-21.490
'[03:01:41.508 07/11/2076]',16.410,-3.907,48.840,4.689,2.344,28.523,-78.535,113.309,24.615,41.416,-10.159,7.424,68.376,23.443,-37.900,10.159,30.867,37.509,-48.059,66.032,5.470,19.145,-37.900
'[03:01:41.512 07/11/2076]',13.675,-7.033,54.701,10.549,2.344,21.099,-77.363,125.421,33.993,25.006,-4.689,-3.907,61.734,-36.337,18.364,6.642,23.443,31.258,-53.919,62.125,26.960,-54.701,18.364
'[03:01:41.516 07/11/2076]',12.112,0.391,49.231,10.159,5.079,16.801,-78.535,128.156,16.801,39.072,-14.457,16.020,98.852,-17.973,-23.834,1.172,18.755,36.728,-48.449,57.436,39.072,-19.145,-23.834
'[03:01:41.520 07/11/2076]',9.768,-2.735,44.151,19.145,9.377,5.470,-74.237,129.328,42.979,5.470,-37.118,28.913,33.211,30.085,-27.350,5.079,6.642,25.788,-43.370,52.357,44.933,-25.397,-27.350
'[03:01:41.523 07/11/2076]',13.675,-3.907,46.496,12.503,18.364,1.563,-76.190,125.031,59.389,-4.689,-26.178,10.549,57.436,3.516,-30.476,8.205,2.735,18.364,-45.714,50.012,52.747,-32.430,-30.476
'[03:01:41.527 07/11/2076]',16.801,-3.516,31.258,23.834,22.662,-1.172,-82.051,129.328,50.794,-13.284,-10.940,-1.172,108.620,16.020,-107.057,7.033,0.781,-3.126,-30.476,26.960,76.190,20.708,-107.057
'[03:01:41.531 07/11/2076]',10.940,-10.159,43.370,26.178,21.099,-11.722,-85.568,147.302,66.813,-29.304,-41.416,20.708,47.277,-26.960,-28.523,23.834,-3.126,-9.377,-42.589,36.728,49.231,-47.277,-28.523
'[03:01:41.535 07/11/2076]',14.847,-7.814,50.012,21.490,27.350,-9.377,-70.330,132.454,70.720,-12.503,-53.529,25.397,69.939,-30.867,-37.509,29.695,1.563,-3.907,-49.231,44.151,52.747,-46.496,-37.509
'[03:01:41.539 07/11/2076]',11.331,-3.126,48.449,34.774,25.788,-12.894,-68.767,149.255,73.846,-28.132,-48.449,23.834,71.502,-29.304,-50.403,28.523,1.172,-10.159,-47.668,35.946,63.297,-43.370,-50.403
'[03:01:41.543 07/11/2076]',10.940,1.172,44.151,44.542,26.178,-14.457,-62.125,152.381,71.893,-19.927,-64.078,30.476,71.111,-16.410,-68.767,33.211,1.954,-7.424,-43.370,34.774,64.078,-29.695,-68.767
'[03:01:41.547 07/11/2076]',14.457,1.172,42.198,51.575,25.788,-8.987,-57.827,151.600,60.171,-15.238,-53.138,26.178,119.560,-58.999,-71.893,29.695,3.907,-5.079,-41.416,33.211,78.144,-37.900,-71.893
'[03:01:41.551 07/11/2076]',17.973,7.814,28.523,64.860,26.569,-3.126,-58.217,155.897,49.231,-18.364,-39.072,17.582,100.415,-56.264,-61.734,27.350,1.563,-13.284,-27.741,16.020,84.786,-51.575,-61.734
'[03:01:41.555 07/11/2076]',16.020,13.675,33.602,63.687,25.006,0.000,-50.794,154.335,51.184,-13.675,-48.059,26.569,93.382,-52.357,-51.966,26.960,2.735,-10.549,-32.821,21.490,74.628,-51.184,-51.966
'[03:01:41.559 07/11/2076]',23.834,17.192,25.006,75.800,28.132,5.079,-39.853,149.255,46.886,-12.894,-34.383,20.708,82.833,-57.045,-33.211,28.523,12.503,-16.020,-24.225,14.847,99.243,-96.117,-33.211
'[03:01:41.563 07/11/2076]',26.569,21.099,25.397,82.442,29.304,10.940,-30.867,146.129,61.734,-31.648,-23.443,8.596,73.455,-32.039,-51.966,25.006,16.801,-19.927,-24.615,14.847,79.707,-53.919,-51.966
'[03:01:41.566 07/11/2076]',18.364,24.615,23.053,85.568,25.397,9.377,-29.304,147.302,75.018,-41.416,-45.324,14.847,55.092,-15.629,-60.952,24.225,10.940,-26.178,-22.271,12.112,60.562,-25.006,-60.952
'[03:01:41.570 07/11/2076]',10.159,27.350,29.695,78.535,19.536,10.159,-28.523,145.739,62.906,-38.291,-52.747,27.350,46.496,-26.178,-45.714,24.615,7.814,-17.192,-28.913,19.536,50.403,-30.867,-45.714
'[03:01:41.574 07/11/2076]',7.814,23.834,21.490,84.396,17.582,5.861,-25.006,141.832,53.529,-49.231,-28.913,8.596,62.125,-9.377,-88.694,19.145,8.596,-27.741,-20.708,11.722,41.026,26.178,-88.694
'[03:01:41.578 07/11/2076]',3.126,19.145,19.145,91.038,14.457,-1.172,-23.053,144.567,44.933,-37.509,-22.662,-3.907,54.310,-35.165,-49.231,11.331,6.252,-33.602,-18.364,10.159,54.310,-16.801,-49.231
'[03:01:41.582 07/11/2076]',-1.172,23.834,40.244,63.687,16.410,-0.781,-23.053,135.189,46.105,-11.722,-49.231,19.927,59.780,-74.237,3.907,14.457,5.079,-11.722,-39.463,31.258,19.145,-40.244,3.907
'[03:01:41.586 07/11/2076]',-0.781,26.569,33.602,59.780,21.880,0.391,-24.225,122.686,54.310,-27.741,-51.184,25.788,5.861,16.410,-29.695,8.987,3.126,-16.020,-32.821,24.225,7.814,11.331,-29.695
'[03:01:41.590 07/11/2076]',-1.172,26.178,26.960,57.827,23.443,-1.563,-24.225,114.090,37.509,-12.894,-38.681,14.847,51.575,-45.714,-13.675,8.205,-2.344,-17.973,-26.178,17.973,0.391,4.298,-13.675
'[03:01:41.594 07/11/2076]',-2.735,28.132,35.946,39.072,23.053,-2.735,-23.834,105.495,34.774,-8.596,-28.913,19.927,-14.457,-37.900,50.012,19.145,-8.987,-0.391,-35.165,26.960,-32.821,-37.509,50.012
'[03:01:41.598 07/11/2076]',-1.172,28.132,23.053,42.198,26.178,-6.642,-21.490,96.508,28.913,-14.457,-27.350,27.741,-10.159,28.913,-25.006,20.317,-10.549,-0.781,-22.271,14.066,-23.053,26.960,-25.006
'[03:01:41.602 07/11/2076]',-0.781,28.913,11.722,46.496,24.225,-16.801,-19.145,98.852,-5.079,0.391,-22.271,43.761,22.662,-10.549,-14.457,18.755,-14.066,2.735,-10.940,3.126,-9.768,4.298,-14.457
'[03:01:41.605 07/11/2076]',-3.516,36.337,23.053,23.443,23.443,-21.099,-10.940,89.084,30.867,-8.596,-32.821,42.979,-57.045,64.860,-3.516,27.741,-17.973,27.350,-22.271,15.238,-55.092,30.085,-3.516
'[03:01:41.609 07/11/2076]',1.172,39.072,1.563,35.946,25.397,-21.490,-9.768,84.396,17.582,-8.596,-23.053,41.026,-19.145,58.217,-31.258,18.364,-17.582,19.536,-0.781,-5.861,-25.006,36.728,-31.258
'[03:01:41.613 07/11/2076]',6.252,40.244,-0.781,30.085,25.397,-19.145,-8.205,78.535,17.192,-12.503,-1.954,35.946,-40.635,45.324,17.973,14.847,-21.880,30.867,1.563,-8.596,-45.324,11.331,17.973
'[03:01:41.617 07/11/2076]',1.563,43.370,-2.735,24.225,17.973,-20.708,-6.642,76.972,12.894,-3.126,2.344,33.993,-37.118,20.708,39.463,21.880,-28.913,42.198,3.516,-9.768,-65.250,1.954,39.463
'[03:01:41.621 07/11/2076]',0.781,46.105,-7.424,24.615,14.847,-21.880,-5.079,77.363,-6.642,14.847,0.391,43.370,-24.225,-15.238,72.283,17.973,-32.039,50.012,8.205,-14.066,-60.171,-32.039,72.283
'[03:01:41.625 07/11/2076]',4.689,46.886,-16.410,29.695,9.768,-22.271,0.781,77.363,-16.801,26.569,13.284,37.509,2.344,-12.894,51.184,19.927,-26.960,55.092,17.192,-23.053,-45.324,-26.569,51.184
'[03:01:41.629 07/11/2076]',3.126,43.370,-32.430,43.370,-1.954,-25.006,3.516,80.879,-33.602,22.271,23.834,23.443,24.615,-32.821,28.132,15.238,-25.788,48.840,33.211,-39.072,-26.960,-17.582,28.132
'[03:01:41.633 07/11/2076]',-2.344,46.105,-32.039,42.979,-11.331,-21.880,3.126,86.740,-33.993,16.410,14.847,36.728,-2.344,18.364,6.642,11.331,-26.178,55.873,32.821,-38.681,-24.225,4.298,6.642
'[03:01:41.637 07/11/2076]',-7.424,43.370,-33.993,50.403,-20.317,-19.536,0.000,94.554,-35.165,5.470,14.457,49.231,-9.768,42.198,0.391,0.391,-22.662,55.092,34.774,-40.635,-17.192,15.629,0.391
'[03:01:41.641 07/11/2076]',-8.596,39.463,-27.741,58.608,-28.132,-15.238,3.126,103.541,-47.277,26.960,25.788,34.383,-7.814,26.569,18.364,2.735,-9.768,49.231,28.523,-33.602,-12.112,-9.768,18.364
'[03:01:41.645 07/11/2076]',-3.126,41.807,-18.364,57.045,-23.834,-8.205,9.768,100.415,-37.509,24.615,47.668,21.880,-5.079,-20.317,80.488,0.781,0.391,51.575,19.145,-24.615,-21.490,-60.562,80.488
'[03:01:41.648 07/11/2076]',3.516,46.886,-12.503,50.794,-17.192,0.391,2.735,102.369,-45.714,49.621,39.853,36.337,12.894,10.940,51.966,3.126,11.331,58.999,13.284,-18.364,-13.284,-42.198,51.966
'[03:01:41.652 07/11/2076]',3.516,48.840,-16.410,51.184,-14.457,1.563,-7.424,108.620,-26.178,41.026,7.814,43.761,-37.900,56.654,38.291,8.987,14.066,49.621,17.192,-22.271,-22.271,-25.788,38.291
'[03:01:41.656 07/11/2076]',2.735,49.231,-21.490,48.840,-17.192,1.172,-5.470,101.587,-37.509,30.476,29.304,37.509,14.457,25.397,13.675,4.689,18.364,44.151,22.271,-26.960,1.954,-21.099,13.675
'[03:01:41.660 07/11/2076]',0.391,44.542,-7.033,39.463,-14.847,-0.781,0.391,93.773,-47.277,56.264,25.006,39.463,48.059,14.847,4.298,5.079,25.788,49.621,7.814,-12.112,10.159,-20.317,4.298
'[03:01:41.664 07/11/2076]',-4.689,35.946,5.470,32.430,-13.675,-8.596,-1.172,96.508,-24.615,49.621,-10.549,59.389,-7.814,86.349,-18.755,12.894,26.178,44.933,-4.689,0.781,-18.364,24.225,-18.755
'[03:01:41.668 07/11/2076]',-5.470,27.741,28.132,17.192,-14.457,-10.549,10.940,83.614,-40.635,78.535,4.689,53.529,67.204,24.615,-12.112,15.629,35.556,48.840,-27.350,21.880,-26.960,22.271,-12.112
'[03:01:41.672 07/11/2076]',-0.781,21.880,39.072,3.907,-7.424,-6.252,7.033,71.893,-29.304,85.177,2.344,42.979,48.449,55.092,-18.364,14.847,41.416,50.403,-38.291,33.602,-22.662,24.225,-18.364
'[03:01:41.676 07/11/2076]',3.907,14.457,42.198,5.079,1.954,-1.954,-0.391,68.767,17.973,64.078,-19.536,32.821,-40.244,153.162,-31.648,14.457,39.463,36.728,-41.416,38.291,-44.542,64.469,-31.648
'[03:01:41.680 07/11/2076]',4.298,5.470,53.529,-1.954,0.781,-0.781,-0.781,63.297,15.238,62.125,-3.126,17.973,-24.615,87.912,16.410,11.331,41.416,33.993,-52.747,49.231,-33.993,8.596,16.410
'[03:01:41.684 07/11/2076]',3.516,5.861,58.217,-17.582,5.861,-0.391,-2.735,48.449,17.973,66.422,-6.642,12.112,-0.781,96.117,-14.457,9.377,37.118,28.523,-57.436,53.919,-16.020,18.755,-14.457
'[03:01:41.688 07/11/2076]',-7.814,0.781,73.846,-27.741,4.689,-7.814,10.159,30.867,35.556,68.767,-35.165,22.271,-28.132,121.905,-14.457,12.112,28.913,32.821,-73.065,77.753,-50.794,49.231,-14.457
'[03:01:41.691 07/11/2076]',-10.159,-10.940,77.363,-24.615,2.344,-16.410,12.112,32.821,36.728,62.906,-24.615,10.549,10.549,100.024,-41.026,15.629,26.569,25.397,-76.581,76.190,-24.615,53.919,-41.026
'[03:01:41.695 07/11/2076]',-7.424,-14.457,69.548,-17.582,5.079,-17.582,16.801,25.397,36.728,68.767,-17.192,-7.424,65.641,79.316,-77.363,12.503,23.053,23.053,-68.767,67.985,-8.596,82.833,-77.363
'[03:01:41.699 07/11/2076]',-17.582,-19.536,88.694,-21.099,1.563,-20.708,35.556,13.675,74.628,41.807,-45.324,11.722,27.350,72.674,-30.476,13.284,8.205,39.072,-87.912,99.634,-54.310,81.661,-30.476
'[03:01:41.703 07/11/2076]',-22.662,-16.410,92.210,-17.973,2.735,-19.927,50.403,1.954,99.243,42.198,-75.409,23.443,9.768,75.800,-7.814,10.940,0.000,48.840,-91.429,101.978,-64.078,85.958,-7.814
'[03:01:41.707 07/11/2076]',-19.536,-15.238,102.759,-30.476,5.861,-16.801,50.794,-2.735,99.634,49.231,-62.125,4.298,43.370,53.138,-14.457,8.987,-1.172,48.059,-101.978,123.077,-73.846,88.303,-14.457
'[03:01:41.711 07/11/2076]',-26.960,-18.364,112.137,-32.430,3.516,-15.238,44.151,0.391,110.965,37.509,-58.217,-12.112,46.496,66.422,-36.728,1.563,-10.549,39.072,-111.355,119.951,-54.701,106.667,-36.728
'[03:01:41.715 07/11/2076]',-34.383,-25.397,105.104,-16.801,2.344,-19.536,53.529,-9.377,129.328,14.066,-78.144,-0.391,28.132,30.867,-1.954,7.424,-24.225,38.681,-104.322,135.971,-62.515,74.237,-1.954
'[03:01:41.719 07/11/2076]',-38.681,-31.648,98.071,-14.066,3.516,-24.615,51.966,-16.801,150.427,-21.490,-93.382,1.954,-13.675,112.137,-71.893,10.549,-38.291,30.085,-97.289,120.342,-37.900,132.845,-71.893
'[03:01:41.723 07/11/2076]',-51.575,-35.165,95.726,-9.377,0.000,-34.383,56.264,-22.271,171.136,-58.217,-96.899,-5.470,2.735,51.575,-55.092,9.768,-57.827,23.053,-94.945,117.216,-20.317,108.620,-55.092
'[03:01:41.727 07/11/2076]',-57.436,-38.291,101.197,-8.596,0.391,-42.589,85.568,-47.277,179.731,-78.926,-86.349,-10.159,-21.490,10.940,5.861,6.642,-69.939,44.151,-100.415,132.063,-33.211,78.535,5.861
'[03:01:41.730 07/11/2076]',-62.125,-37.900,95.726,-8.596,-0.391,-48.059,91.038,-54.701,181.294,-75.409,-110.574,-3.907,-42.979,69.939,-42.589,5.079,-80.098,41.807,-94.945,126.203,-37.900,142.613,-42.589
'[03:01:41.734 07/11/2076]',-66.813,-35.556,91.038,-8.987,-1.172,-48.840,76.972,-47.668,162.930,-85.958,-89.475,-20.317,-5.861,30.476,-48.840,-8.205,-89.475,30.476,-90.256,116.825,-4.689,124.249,-48.840
'[03:01:41.738 07/11/2076]',-69.939,-37.118,83.614,-1.954,1.172,-48.449,70.720,-48.840,159.414,-96.117,-89.084,-26.178,-5.470,-49.621,14.847,-11.331,-99.243,22.662,-82.833,118.779,-9.768,66.032,14.847
'[03:01:41.742 07/11/2076]',-72.283,-41.026,74.628,5.861,0.781,-51.575,55.482,-36.728,147.302,-109.011,-82.442,-32.039,-6.642,-23.053,-35.165,-10.159,-107.057,7.814,-73.846,126.984,-12.503,97.680,-35.165
'[03:01:41.746 07/11/2076]',-80.488,-45.714,71.111,18.364,-2.735,-57.827,41.416,-17.582,141.050,-122.686,-75.018,-52.357,-21.490,-41.026,-37.509,-8.205,-119.951,-7.424,-70.330,113.700,21.099,63.297,-37.509
'[03:01:41.750 07/11/2076]',-91.429,-41.026,71.111,23.834,-4.689,-60.171,57.827,-28.523,137.924,-134.017,-71.893,-48.840,12.503,-131.282,15.629,-14.066,-134.408,12.503,-70.330,115.653,1.563,50.012,15.629
'[03:01:41.754 07/11/2076]',-102.759,-32.821,67.204,30.867,-8.596,-63.687,67.204,-31.648,125.812,-129.328,-79.707,-42.589,-100.415,6.642,-18.755,-13.284,-146.129,26.178,-66.422,103.932,7.033,94.945,-18.755
'[03:01:41.758 07/11/2076]',-111.355,-35.165,66.422,45.324,-12.894,-71.111,64.469,-14.066,98.852,-127.766,-59.389,-60.171,-65.641,-43.761,-25.006,-13.675,-154.335,20.317,-65.641,110.965,21.490,75.018,-25.006
'[03:01:41.762 07/11/2076]',-116.044,-33.211,67.595,46.496,-10.549,-72.674,54.310,-5.079,73.455,-128.547,-30.476,-82.051,-42.589,-75.018,-29.695,-19.927,-157.460,18.364,-66.813,116.435,42.589,51.575,-29.695
'[03:01:41.766 07/11/2076]',-124.249,-30.867,60.562,54.701,-11.331,-77.363,52.357,-3.516,54.310,-125.421,-44.933,-63.297,-34.383,-119.560,-17.973,-6.642,-166.838,18.755,-59.780,104.322,55.092,24.615,-17.973
'[03:01:41.770 07/11/2076]',-133.626,-33.993,53.138,53.919,-13.284,-85.177,46.496,-7.814,25.397,-112.527,-66.813,-50.012,-92.601,-92.601,-15.629,-2.735,-178.168,14.847,-52.357,93.382,50.403,28.523,-15.629
'[03:01:41.773 07/11/2076]',-135.189,-37.509,47.277,49.231,-16.020,-89.866,28.523,1.563,-5.861,-117.607,-39.463,-67.595,-84.005,-117.607,-22.662,-6.252,-182.076,3.516,-46.496,101.978,50.012,10.549,-22.662
'[03:01:41.777 07/11/2076]',-133.236,-38.681,38.291,43.370,-17.192,-91.038,23.053,-4.298,-22.662,-108.230,-34.383,-77.363,-89.475,-123.468,-25.397,-3.516,-184.811,3.516,-37.509,104.713,43.761,4.689,-25.397
'[03:01:41.781 07/11/2076]',-132.845,-45.714,27.350,44.542,-23.443,-93.382,14.457,-2.735,-43.370,-100.024,-51.184,-62.125,-130.891,-65.250,-61.734,0.391,-182.857,-3.126,-26.569,103.932,46.886,22.271,-61.734
'[03:01:41.785 07/11/2076]',-136.361,-47.277,18.755,43.761,-30.476,-94.945,7.814,-2.344,-62.515,-111.355,-44.933,-51.966,-80.879,-114.872,-76.581,1.563,-176.996,-6.252,-17.973,96.508,73.455,6.642,-76.581
'[03:01:41.789 07/11/2076]',-135.189,-47.277,14.066,40.635,-33.602,-96.899,26.960,-22.662,-50.794,-108.230,-45.714,-48.449,-74.628,-166.447,-27.350,14.066,-165.665,5.079,-13.284,94.554,65.641,-33.211,-27.350
'[03:01:41.793 07/11/2076]',-132.845,-46.886,7.814,32.821,-36.337,-96.899,32.821,-37.509,-46.105,-99.243,-74.237,-24.225,-95.726,-101.587,-70.330,22.271,-157.070,10.940,-7.033,101.587,60.171,-0.781,-70.330
'[03:01:41.797 07/11/2076]',-134.017,-46.105,2.735,23.053,-44.151,-94.945,23.443,-37.118,-67.985,-108.230,-69.939,-14.457,-130.110,-127.766,-30.867,26.960,-155.116,6.642,-1.954,95.726,56.264,-50.403,-30.867
'[03:01:41.801 07/11/2076]',-122.295,-44.151,-1.563,2.735,-41.416,-87.131,4.298,-41.026,-78.535,-92.210,-75.409,-20.317,-112.137,-117.607,-65.641,28.523,-151.990,-1.172,2.344,85.568,55.092,-29.304,-65.641
'[03:01:41.805 07/11/2076]',-117.216,-44.151,-7.814,-5.470,-45.324,-82.442,-5.079,-41.807,-83.614,-79.707,-99.634,-4.689,-129.328,-95.726,-76.972,34.774,-149.255,-3.126,8.596,67.204,71.893,-38.291,-76.972
'[03:01:41.809 07/11/2076]',-110.183,-46.105,-7.814,-12.503,-50.794,-76.190,-20.317,-27.741,-102.759,-81.661,-93.382,-3.516,-95.336,-132.454,-94.164,40.635,-143.394,-10.549,8.596,53.138,73.065,-34.383,-94.164
'[03:01:41.813 07/11/2076]',-103.150,-51.575,-8.987,-6.252,-52.357,-73.455,-17.582,-25.006,-100.024,-80.098,-85.568,-8.205,-60.171,-195.360,-58.217,38.681,-137.143,-3.126,9.768,50.012,65.250,-55.482,-58.217
'[03:01:41.816 07/11/2076]',-95.726,-47.277,-7.033,-10.159,-52.747,-68.376,-19.145,-19.145,-100.806,-91.819,-86.349,8.205,-50.794,-179.731,-76.190,35.556,-136.361,5.470,7.814,42.979,66.422,-39.072,-76.190
'[03:01:41.820 07/11/2076]',-95.336,-44.151,-7.424,-8.596,-52.357,-65.250,-13.675,-23.834,-100.806,-94.164,-97.680,26.569,-113.700,-122.686,-69.158,38.291,-139.096,13.284,8.205,46.105,41.026,-21.490,-69.158
'[03:01:41.824 07/11/2076]',-86.349,-44.151,-5.861,-6.642,-50.012,-61.734,-21.490,-8.987,-103.541,-100.024,-72.674,11.722,-66.813,-148.864,-82.442,32.039,-128.938,1.954,6.642,39.853,49.621,-17.582,-82.442
'[03:01:41.828 07/11/2076]',-75.800,-43.761,-6.642,-5.470,-45.714,-57.045,-28.523,-0.391,-101.197,-101.197,-53.919,-1.563,-80.879,-98.852,-107.057,27.350,-120.342,-7.033,7.424,24.225,71.111,-6.642,-107.057
'[03:01:41.832 07/11/2076]',-78.926,-41.807,-10.159,6.642,-46.886,-54.310,-8.987,-12.503,-74.628,-83.614,-90.256,20.317,-92.210,-119.951,-48.059,31.648,-112.918,4.298,10.940,51.184,26.569,-26.569,-48.059
'[03:01:41.836 07/11/2076]',-74.237,-36.728,-12.112,6.252,-44.933,-49.621,-14.457,-6.252,-70.330,-89.866,-84.396,25.006,-34.383,-174.261,-29.695,17.973,-102.759,0.781,12.894,47.668,39.463,-48.840,-29.695
'[03:01:41.840 07/11/2076]',-71.111,-36.337,-14.066,10.940,-46.496,-46.496,-10.940,-5.079,-64.860,-96.508,-58.999,8.987,-69.158,-149.646,-1.954,9.768,-96.117,2.735,14.847,46.496,55.482,-82.833,-1.954
'[03:01:41.844 07/11/2076]',-66.032,-33.602,-14.457,6.252,-45.714,-42.979,-8.987,-8.596,-68.376,-103.932,-38.681,0.000,-63.687,-128.547,-21.099,3.516,-89.475,5.470,15.238,42.198,66.422,-64.078,-21.099
'[03:01:41.848 07/11/2076]',-64.469,-35.556,-14.847,12.503,-49.621,-42.198,-12.894,2.735,-77.753,-113.700,-28.913,4.298,-42.198,-137.143,-33.602,-2.735,-80.879,-0.391,15.629,34.774,85.177,-64.078,-33.602
'[03:01:41.852 07/11/2076]',-66.813,-41.416,-17.582,23.443,-56.264,-47.668,0.000,2.735,-73.065,-118.388,-32.430,17.192,-31.258,-116.044,-56.654,-1.954,-71.893,0.391,18.364,42.198,74.237,-32.430,-56.654
'[03:01:41.855 07/11/2076]',-68.767,-34.774,-17.973,26.178,-58.608,-45.714,0.391,8.596,-75.800,-122.686,-9.768,3.907,-42.589,-75.409,-81.270,-4.298,-63.297,-0.781,18.755,37.509,85.177,-15.629,-81.270
'[03:01:41.859 07/11/2076]',-67.595,-32.039,-18.364,33.602,-58.608,-39.072,-9.768,24.225,-68.376,-121.905,-4.689,-3.516,-8.987,-133.626,-41.026,-14.847,-57.436,-5.079,19.145,30.085,99.634,-58.217,-41.026
'[03:01:41.863 07/11/2076]',-63.687,-29.695,-21.490,37.118,-59.389,-32.430,-30.867,45.324,-67.985,-126.203,13.284,-17.582,-28.913,-126.984,-26.178,-16.801,-55.482,-16.801,22.271,8.987,122.686,-94.554,-26.178
'[03:01:41.867 07/11/2076]',-59.780,-20.708,-24.615,32.821,-57.045,-25.788,-32.430,43.761,-87.131,-124.249,32.039,-22.662,-53.529,-128.547,-0.781,-18.755,-59.389,-11.722,25.397,-0.391,124.640,-119.170,-0.781
'[03:01:41.871 07/11/2076]',-57.827,-16.801,-25.006,30.085,-56.654,-18.364,-37.118,43.370,-87.521,-116.435,32.039,-17.192,-29.304,-116.044,-20.317,-23.053,-56.264,-5.470,25.788,-5.861,129.328,-99.243,-20.317
